Id,Title,Labels,Iteration,Iteration Start,Iteration End,Type,Estimate,Current State,Created at,Accepted at,Deadline,Requested By,Description,URL,GitHub ID,Integration,Owned By,Owned By,Owned By,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status
3158021,Online Order Module,online order module,,,,epic,,,"Nov 19, 2016",,,,,https://www.pivotaltracker.com/epic/show/3158021,,,,,,,,,,,,,,,
3158003,Payment Module,payment module,,,,epic,,,"Nov 19, 2016",,,,,https://www.pivotaltracker.com/epic/show/3158003,,,,,,,,,,,,,,,
3157995,Member Module,member module,,,,epic,,,"Nov 19, 2016",,,,,https://www.pivotaltracker.com/epic/show/3157995,,,,,,,,,,,,,,,
134637793,View Product,online order module,2,"Nov 26, 2016","Dec 2, 2016",feature,0,accepted,"Nov 19, 2016","Nov 26, 2016",,kokcc,"as a customer, i will able to view the product uploaded in system, so that i can view the product and purchase",https://www.pivotaltracker.com/story/show/134637793,,,kokcc,khor weisan,,Retrieve data from database,not completed,Display all the product ,not completed
134637765,Delete Product,online order module,2,"Nov 26, 2016","Dec 2, 2016",feature,2,delivered,"Nov 19, 2016",,,kokcc,"as a shopkeeper, i should able to remove the product from system, so that grocery that not selling will not appear in system",https://www.pivotaltracker.com/story/show/134637765,,,kokcc,khor weisan,,Retrieve information from database,not completed,remove information in database accordingly ,not completed,Display success message,not completed
134637753,Update Product,online order module,2,"Nov 26, 2016","Dec 2, 2016",feature,2,delivered,"Nov 19, 2016",,,kokcc,"as a shopkeeper, i should able to edit the product in system, so that product details can be update",https://www.pivotaltracker.com/story/show/134637753,,,khor weisan,kokcc,,Retrieve the product from database,not completed,Let user to key in updated data,not completed,Update database accordingly,not completed,Prompt success message,not completed
134637587,Add new product,online order module,2,"Nov 26, 2016","Dec 2, 2016",feature,2,delivered,"Nov 19, 2016",,,khor weisan,"as a shopkeeper , i have to upload product to the system, so that can add new product to system",https://www.pivotaltracker.com/story/show/134637587,,,kokcc,khor weisan,,Let user to add new product,not completed,insert the product into database,not completed,prompt success message,not completed
134638625,View Product,online order module,2,"Nov 26, 2016","Dec 2, 2016",feature,2,delivered,"Nov 19, 2016",,,kokcc,"as a customer, i will able to view the product uploaded in system",https://www.pivotaltracker.com/story/show/134638625,,,kokcc,,,Retrieve data from database,not completed,Display all the product ,not completed
134637545,View Payment History,payment module,2,"Nov 26, 2016","Dec 2, 2016",feature,2,delivered,"Nov 19, 2016",,,kokcc,"as a customer, i will be able to view my transaction history, so that i can check my previous transaction",https://www.pivotaltracker.com/story/show/134637545,,,koh choon teng,Sherlyn Khoo,kokcc,Retrieve payment history from database,not completed,Display the payment history ,not completed
134637479,Payment refund,payment module,2,"Nov 26, 2016","Dec 2, 2016",feature,2,delivered,"Nov 19, 2016",,,kokcc,"as a customer, i should able to request to refund payment, so that i can get back my money",https://www.pivotaltracker.com/story/show/134637479,,,koh choon teng,Sherlyn Khoo,kokcc,Get the details from customer,not completed,Update the details to database,not completed,Display success message,not completed
134637439,Add online payment,payment module,2,"Nov 26, 2016","Dec 2, 2016",feature,2,delivered,"Nov 19, 2016",,,kokcc,"as a customer, i must able to make payment online, so that i can purchase item",https://www.pivotaltracker.com/story/show/134637439,,,koh choon teng,Sherlyn Khoo,kokcc,Let user to key in Bank Details,not completed,Validate the information with bank,not completed,Display successful message,not completed
134636631,Update Member,member module,2,"Nov 26, 2016","Dec 2, 2016",feature,1,delivered,"Nov 19, 2016",,,kokcc,"as a customer, i should able to update own details, so that i can edit my personal information",https://www.pivotaltracker.com/story/show/134636631,,,BooHan Khoo,kokcc,,Retrieve customer information from database,not completed,Display customer information to the screen,not completed,Update accordingly to the database,not completed,Prompt success update message,not completed
134636485,Login,member module,2,"Nov 26, 2016","Dec 2, 2016",feature,2,delivered,"Nov 19, 2016",,,kokcc,"as a customer, i will register as member and login to the system, so that i can purchase using my id",https://www.pivotaltracker.com/story/show/134636485,,,BooHan Khoo,kokcc,,let user to key in ID and password,not completed,Verify the password in database,not completed,Prompt success message,not completed
134637311,Registration,member module,2,"Nov 26, 2016","Dec 2, 2016",feature,3,delivered,"Nov 19, 2016",,,kokcc,"as a customer, i should able to register a login id, so that i'm able to login  ",https://www.pivotaltracker.com/story/show/134637311,,,BooHan Khoo,kokcc,,Let customer to key in their information,not completed,Add customer information accordingly to database,not completed,Display success message,not completed
134636621,Retrieve Password,member module,2,"Nov 26, 2016","Dec 2, 2016",feature,1,delivered,"Nov 19, 2016",,,kokcc,"as a customer, i should be able to retrieve my password, so that i can get back my password",https://www.pivotaltracker.com/story/show/134636621,,,BooHan Khoo,kokcc,,let customer to key in user id,not completed,Retrieve data from database,not completed,Send verification code to customer email,not completed,Update database to change password,not completed,Prompt success message,not completed
